Category,Content ID,Year,Quarter,Month,Day,Reaction type,Count of Index,Score,Sentiment,Type
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 1,March,1,Want,1,70,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 1,March,11,Like,1,50,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 1,March,20,Peeking,1,35,Neutral,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 1,March,25,Like,1,50,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 1,March,27,Indifferent,1,20,Neutral,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,April,1,Interested,1,30,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,April,2,Interested,1,30,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,April,2,Love,1,65,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,April,7,Worried,1,12,Negative,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,April,9,Super Love,1,75,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,April,26,Heart,1,60,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,May,1,Peeking,1,35,Neutral,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,May,1,Want,1,70,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,May,2,Dislike,1,10,Negative,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,May,18,Like,1,50,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,May,21,Like,1,50,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,May,28,Intrigued,1,45,Positive,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,June,10,Scared,1,15,Negative,Gif
Animals,27ec2b21-a749-4181-b182-150a174fc277,2021,Qtr 2,June,14,Heart,1,60,Positive,Gif
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 2,June,21,Peeking,1,35,Neutral,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 2,June,26,Scared,1,15,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 2,June,27,Peeking,1,35,Neutral,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 2,June,27,Super Love,1,75,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 2,June,28,Heart,1,60,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 2,June,28,Love,1,65,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 3,July,1,Scared,1,15,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 3,July,10,Like,1,50,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 3,July,24,Peeking,1,35,Neutral,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 3,July,24,Want,1,70,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 3,August,12,Indifferent,1,20,Neutral,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 3,August,30,Hate,1,5,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 3,September,11,Adore,1,72,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,October,5,Indifferent,1,20,Neutral,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,October,12,Adore,1,72,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,November,13,Super Love,1,75,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,November,14,Disgust,1,0,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,November,17,Hate,1,5,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,November,23,Peeking,1,35,Neutral,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,November,29,Like,1,50,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,December,4,Scared,1,15,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,December,9,Like,1,50,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2020,Qtr 4,December,26,Disgust,1,0,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,January,7,Scared,1,15,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,January,16,Hate,1,5,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,January,16,Intrigued,1,45,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,January,20,Indifferent,1,20,Neutral,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,February,6,Scared,1,15,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,February,17,Hate,1,5,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,February,26,Indifferent,1,20,Neutral,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,March,3,Super Love,1,75,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 1,March,17,Adore,1,72,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 2,April,6,Worried,1,12,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 2,April,16,Super Love,1,75,Positive,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 2,May,25,Disgust,1,0,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 2,May,27,Hate,1,5,Negative,Photo
Animals,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,2021,Qtr 2,June,6,Hate,1,5,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,July,3,Peeking,1,35,Neutral,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,July,17,Want,1,70,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,July,26,Adore,1,72,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,August,2,Dislike,1,10,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,August,3,Indifferent,1,20,Neutral,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,August,5,Interested,1,30,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,August,6,Hate,1,5,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,August,11,Peeking,1,35,Neutral,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,September,6,Disgust,1,0,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,September,16,Adore,1,72,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 3,September,24,Scared,1,15,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,October,10,Interested,1,30,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,November,14,Super Love,1,75,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,November,23,Peeking,1,35,Neutral,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,November,26,Intrigued,1,45,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,November,28,Like,1,50,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,November,28,Want,1,70,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,December,11,Intrigued,1,45,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,December,16,Like,1,50,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2020,Qtr 4,December,18,Peeking,1,35,Neutral,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 1,January,15,Super Love,1,75,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 1,January,24,Adore,1,72,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 1,February,2,Want,1,70,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 1,February,3,Cherish,1,70,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 1,February,14,Love,1,65,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 1,February,16,Scared,1,15,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 1,March,7,Intrigued,1,45,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 1,March,13,Scared,1,15,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 2,April,12,Like,1,50,Positive,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 2,April,30,Peeking,1,35,Neutral,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 2,May,17,Hate,1,5,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 2,May,22,Indifferent,1,20,Neutral,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 2,June,5,Disgust,1,0,Negative,Photo
Animals,2ceee25a-8461-4409-ab41-7a72d97d722d,2021,Qtr 2,June,10,Worried,1,12,Negative,Photo
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 2,June,27,Love,1,65,Positive,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 3,August,17,Intrigued,1,45,Positive,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 3,August,19,Worried,1,12,Negative,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 3,September,11,Scared,1,15,Negative,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 3,September,15,Dislike,1,10,Negative,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 4,October,2,Dislike,1,10,Negative,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 4,October,24,Indifferent,1,20,Neutral,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 4,October,27,Like,1,50,Positive,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 4,November,5,Super Love,1,75,Positive,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 4,November,8,Indifferent,1,20,Neutral,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2020,Qtr 4,December,18,Super Love,1,75,Positive,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2021,Qtr 1,January,24,Cherish,1,70,Positive,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2021,Qtr 1,February,22,Worried,1,12,Negative,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2021,Qtr 1,February,26,Indifferent,1,20,Neutral,Gif
Animals,2d0926be-9a29-4e6c-b342-815c70172214,2021,Qtr 2,June,15,Peeking,1,35,Neutral,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 2,June,26,Intrigued,1,45,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 2,June,28,Dislike,1,10,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 3,July,2,Heart,1,60,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 3,July,7,Adore,1,72,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 3,August,14,Dislike,1,10,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 3,September,3,Peeking,1,35,Neutral,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 3,September,14,Heart,1,60,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 4,November,13,Super Love,1,75,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 4,November,17,Like,1,50,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2020,Qtr 4,November,18,Scared,1,15,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 1,January,8,Love,1,65,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 1,January,10,Love,1,65,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 1,January,17,Love,1,65,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 1,February,14,Interested,1,30,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 1,February,26,Hate,1,5,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 1,February,28,Worried,1,12,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 1,March,2,Heart,1,60,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 1,March,6,Cherish,1,70,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,April,8,Want,1,70,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,April,9,Disgust,1,0,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,April,24,Want,1,70,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,April,28,Adore,1,72,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,May,11,Hate,1,5,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,May,19,Scared,1,15,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,May,25,Super Love,1,75,Positive,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,May,28,Worried,1,12,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,May,30,Peeking,1,35,Neutral,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,June,5,Dislike,1,10,Negative,Gif
Animals,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,2021,Qtr 2,June,15,Adore,1,72,Positive,Gif
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 3,July,10,Like,1,50,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 3,July,26,Worried,1,12,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 3,July,27,Interested,1,30,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 3,August,15,Hate,1,5,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 3,September,16,Adore,1,72,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 3,September,17,Heart,1,60,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 3,September,27,Worried,1,12,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,October,5,Indifferent,1,20,Neutral,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,October,11,Scared,1,15,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,October,14,Scared,1,15,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,October,29,Peeking,1,35,Neutral,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,November,8,Worried,1,12,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,November,14,Interested,1,30,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,November,18,Super Love,1,75,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,November,20,Super Love,1,75,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2020,Qtr 4,December,28,Love,1,65,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,January,1,Interested,1,30,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,January,6,Hate,1,5,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,January,6,Interested,1,30,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,January,12,Peeking,1,35,Neutral,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,January,17,Intrigued,1,45,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,January,19,Love,1,65,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,January,21,Love,1,65,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,January,27,Disgust,1,0,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,February,7,Heart,1,60,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 1,March,11,Disgust,1,0,Negative,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 2,April,15,Heart,1,60,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 2,May,10,Adore,1,72,Positive,Audio
Animals,429632b9-88c0-4163-a7ed-4272a04f7838,2021,Qtr 2,May,31,Want,1,70,Positive,Audio
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 2,June,25,Scared,1,15,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,July,9,Cherish,1,70,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,August,1,Dislike,1,10,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,August,5,Scared,1,15,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,August,9,Worried,1,12,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,August,11,Scared,1,15,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,August,25,Peeking,1,35,Neutral,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,September,1,Peeking,1,35,Neutral,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,September,6,Hate,1,5,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 3,September,19,Worried,1,12,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 4,October,3,Heart,1,60,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 4,October,7,Intrigued,1,45,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 4,November,15,Disgust,1,0,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2020,Qtr 4,December,28,Hate,1,5,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 1,January,13,Dislike,1,10,Negative,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 1,January,17,Cherish,1,70,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 1,March,11,Super Love,1,75,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 1,March,18,Intrigued,1,45,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 1,March,22,Intrigued,1,45,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 2,April,1,Intrigued,1,45,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 2,April,19,Love,1,65,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 2,May,6,Super Love,1,75,Positive,Video
Animals,43450a12-1e4c-4a17-a846-9d8768984051,2021,Qtr 2,June,5,Intrigued,1,45,Positive,Video
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 2,June,25,Super Love,1,75,Positive,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 3,July,5,Disgust,1,0,Negative,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 3,July,15,Hate,1,5,Negative,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 3,July,29,Worried,1,12,Negative,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 3,September,20,Dislike,1,10,Negative,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 3,September,21,Interested,1,30,Positive,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 3,September,29,Love,1,65,Positive,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 4,October,10,Super Love,1,75,Positive,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 4,October,31,Interested,1,30,Positive,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 4,November,3,Cherish,1,70,Positive,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2020,Qtr 4,December,26,Like,1,50,Positive,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2021,Qtr 1,March,4,Hate,1,5,Negative,Audio
Animals,4478d98e-43e8-4dc0-884d-c1115aa8b970,2021,Qtr 2,May,9,Interested,1,30,Positive,Audio
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 2,June,25,Heart,1,60,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 3,July,19,Indifferent,1,20,Neutral,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 3,August,2,Adore,1,72,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 3,August,11,Indifferent,1,20,Neutral,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 3,September,21,Adore,1,72,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 3,September,23,Adore,1,72,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 3,September,30,Scared,1,15,Negative,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 4,November,17,Like,1,50,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 4,November,21,Cherish,1,70,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 4,November,25,Like,1,50,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 4,December,1,Peeking,1,35,Neutral,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 4,December,4,Worried,1,12,Negative,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 4,December,20,Like,1,50,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2020,Qtr 4,December,27,Want,1,70,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 1,January,15,Love,1,65,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 1,January,18,Indifferent,1,20,Neutral,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 1,March,16,Scared,1,15,Negative,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 1,March,25,Super Love,1,75,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 1,March,31,Disgust,1,0,Negative,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 2,April,3,Interested,1,30,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 2,April,11,Worried,1,12,Negative,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 2,April,17,Disgust,1,0,Negative,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 2,April,22,Want,1,70,Positive,Photo
Animals,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,2021,Qtr 2,June,3,Scared,1,15,Negative,Photo
Animals,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2020,Qtr 2,June,18,Want,1,70,Positive,Photo
Animals,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2020,Qtr 2,June,24,Super Love,1,75,Positive,Photo
Animals,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2020,Qtr 2,June,27,Like,1,50,Positive,Photo
